,date,time,type,group-sku,sku,description,quantity,order city,order state,order postal,product sales,selling fees,fba fees,landing cost
716,2019-01-14,10:26:40 AM PST,Order,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1.0,Saskatoon,Saskatchewan,S7M 3S2,9.7,1.46,3.54,13.37
717,2019-01-14,10:26:52 AM PST,Order,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,Saskatoon,Saskatchewan,S7L 7G3,14.8,2.22,13.23,1.66
718,2019-01-14,11:26:35 AM PST,Order,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1.0,Humboldt,SK,S0K 2A0,14.5,1.74,6.11,0.0
719,2019-01-14,11:29:15 AM PST,Order,,PRK-12-02(1),"Spectra PAR12-02 Parker Laboratories 360 Electrode Gel, 2 oz. Tube",3.0,Stouffville,Ontario,L4A 0K1,24.75,3.0,26.48,0.0
720,2019-01-14,1:13:54 PM PST,Order,3MM-1624W(20),3MM-1624W(20),"3m Tegaderm Transparent Film Dressing 2.375"" x 2.75""/Picture Frame Style/Package of 20",1.0,Jonquiere,Quebec,G7S 4X3,7.38,1.11,3.54,1.8
721,2019-01-14,2:43:30 PM PST,Order,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1.0,Saint John,New Brunswick,E2H 1Z6,14.5,1.74,6.58,0.0
722,2019-01-14,3:28:18 PM PST,Order,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,Bathurst,New Brunswick,E2A 3N1,14.79,2.22,6.58,1.66
723,2019-01-14,4:28:33 PM PST,Order,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1.0,Ottawa,Ontario,K4B 1K3,14.5,1.74,6.11,0.0
724,2019-01-14,4:29:22 PM PST,Order,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,Regina,SK,S4S 2X5,14.8,2.22,6.11,1.66
725,2019-01-14,5:27:55 PM PST,Order,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,Stettler,Alberta,T0C 2L2,14.8,2.22,13.23,1.66
726,2019-01-14,5:30:20 PM PST,Order,,PRK-12-08,Spectra 360 1208 Electrode Gel - Parker Laboratories - 8.5 oz Tube - (Pack of 3),1.0,Timmins,Ontario,P4N 5H7,17.92,2.69,6.11,2.02
727,2019-01-14,5:32:13 PM PST,Order,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1.0,Sherwood Park,Alberta,T8B 0A2,9.7,1.46,3.54,13.37
728,2019-01-14,5:34:04 PM PST,Order,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1.0,Ottawa,Ontario,K1S 5M2,9.7,1.46,3.54,13.37
729,2019-01-14,5:40:42 PM PST,Order,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,Fort McMurray,AB,T9H 1W8,14.8,2.22,6.11,1.66
730,2019-01-14,5:41:17 PM PST,Order,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1.0,Tumbler Ridge,BC,V0C 2W0,14.5,1.74,6.11,0.0
731,2019-01-14,5:46:51 PM PST,Order,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,Edmonton,Alberta,T6H 5R5,14.8,2.22,6.11,1.66
732,2019-01-14,6:05:55 PM PST,Order,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1.0,Fort Frances,Ontario,P9A 3E2,14.5,1.74,6.11,0.0
733,2019-01-14,6:15:28 PM PST,Order,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",2.0,Winnipeg,Manitoba,R2V 3M4,29.0,3.48,22.54,0.0
734,2019-01-14,6:27:42 PM PST,Order,MOL-295300,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1.0,Chapel's Cove,NL,A0A 1V0,32.0,4.8,3.81,10.32
735,2019-01-14,6:28:19 PM PST,Order,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1.0,St. John's,Newfoundland,A1A 1M7,14.5,1.74,6.58,0.0
736,2019-01-14,6:29:14 PM PST,Order,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1.0,St-Hubert,Québec,J4T2A8,9.7,1.46,3.81,13.37
737,2019-01-14,6:33:25 PM PST,Order,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Calgary,Alberta,T3K 0C6,69.85,10.48,6.83,27.4
738,2019-01-14,7:08:16 PM PST,Order,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1.0,Ottawa,Ontario,K2C 1T5,9.7,1.46,3.81,13.37
739,2019-01-14,8:28:28 PM PST,Order,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1.0,Calgary,Alberta,T2S 2H1,24.2,2.9,5.75,9.0
740,2019-01-14,8:36:23 PM PST,Order,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,Calgary,Alberta,T3L 2B9,14.79,2.22,6.11,1.66
741,2019-01-14,8:40:33 PM PST,Order,,PRK 12-08(1),"Spectra_ 360 electrode gel, 250gm (8.5oz) tube - each",1.0,Toronto,Ontario,M8Y 2M3,11.8,1.77,6.19,0.0
742,2019-01-14,9:27:05 PM PST,Order,MOL-295300,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1.0,Toronto,Ontario,M9A 0C3,32.0,4.8,3.81,10.32
743,2019-01-14,9:41:05 PM PST,Order,,PRK 12-08(1),"Spectra_ 360 electrode gel, 250gm (8.5oz) tube - each",1.0,Whitby,Ontario,L1R 3H4,11.8,1.77,9.3,0.0
744,2019-01-14,9:49:40 PM PST,Order,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1.0,Toronto,Ontario,M6B 2E2,47.01,7.05,7.35,18.31
745,2019-01-14,10:34:15 PM PST,Order,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1.0,whitby,ON,L1R 1X1,9.7,1.46,3.81,13.37
746,2019-01-14,10:34:33 PM PST,Order,,OMRON BP760N,"OMRON OMRBP760N, 7 Series Advanced-Accuracy Upper Arm Blood Pressure Monitor",1.0,Richmond Hill,Ontario,L4E 3T4,85.0,12.75,6.96,0.0
747,2019-01-14,10:35:00 PM PST,Order,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,London,Ontario,N6G 0J8,14.79,2.22,6.58,1.66
748,2019-01-14,10:39:28 PM PST,Order,3MM-1626W,3MM-1626W,"3M 1626W Tegaderm Transparent Film Dressing, Frame Style, 10 cm  Length x 12 cm Width (4 in x 4-3/4 in), Pack of 50",1.0,Montreal,Quebec,H2R 2T6,31.0,3.72,6.19,9.82
749,2019-01-14,10:49:42 PM PST,Order,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Waterloo,Ontario,N2T 2S5,67.9,10.19,6.96,29.15
750,2019-01-14,10:52:01 PM PST,Order,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Toronto,Ontario,M4J 1B3,67.9,10.19,6.96,29.15
751,2019-01-14,10:57:32 PM PST,Order,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",4.0,Vancouver,British Columbia,V6E 0B1,38.8,5.84,14.15,53.48
752,2019-01-14,11:00:08 PM PST,Order,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1.0,Abbotsford,British Columbia,V2S 1J3,14.5,1.74,6.11,0.0
753,2019-01-14,11:03:45 PM PST,Order,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1.0,Delta,BC,V4E 2Z2,9.7,1.46,7.89,13.37
754,2019-01-14,11:12:18 PM PST,Order,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1.0,Pitt Meadows,BC,V3Y 0A4,14.5,1.74,6.11,0.0
755,2019-01-15,1:21:39 AM PST,Order,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,Ottawa,Ontario,K1J 9E6,14.79,2.22,6.58,1.66
756,2019-01-15,1:28:27 AM PST,Order,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1.0,Mississauga,Ontario,L4T 3J8,14.5,1.74,6.58,0.0
757,2019-01-15,7:18:20 AM PST,Order,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1.0,North York,Ontario,M3H 1W3,9.7,1.46,3.81,13.37
758,2019-01-15,7:34:40 AM PST,Order,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1.0,Sudbury,Ontario,P3C 2V6,14.5,1.74,6.58,0.0
759,2019-01-15,10:18:38 AM PST,Order,3MM-1626W,3MM-1626W,"3M 1626W Tegaderm Transparent Film Dressing, Frame Style, 10 cm  Length x 12 cm Width (4 in x 4-3/4 in), Pack of 50",1.0,Windsor,Ontario,N8S 4A7,31.0,3.72,5.75,9.82
760,2019-01-15,10:32:14 AM PST,Order,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,High River,Alberta,T1V 1T3,14.79,2.22,6.11,1.66
761,2019-01-15,11:38:47 AM PST,Order,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,Sydney,Nova Scotia,B1S 3L7,17.9,2.69,6.58,1.72
762,2019-01-15,12:44:55 PM PST,Order,,3MM-1624W(50),"Pack of 50 3M Tegaderm 2 3/8 x 2 3/4"" 1624W",1.0,Scarborough,Ontario,M1S 3W7,16.0,2.4,3.75,4.5
763,2019-01-15,12:52:46 PM PST,Order,,PRK-12-08,Spectra 360 1208 Electrode Gel - Parker Laboratories - 8.5 oz Tube - (Pack of 3),1.0,Kingston,Ontario,K7M 7W9,17.91,2.69,6.11,2.02
764,2019-01-15,12:54:11 PM PST,Order,3MM-1527-1,3MM-1527-1-12,"3M Transpore Surgical Tape 1"" x 10 yard (Pack of 12)",1.0,Brampton,Ontario,L6P3M4,17.5,2.63,6.11,4.73
765,2019-01-15,2:06:55 PM PST,Order,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",5.0,Kentville,NS,B4N 3W4,48.5,7.3,17.69,66.85
766,2019-01-15,2:16:48 PM PST,Order,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1.0,OTTAWA,ON,K1V 8S0,14.5,1.74,6.58,0.0
767,2019-01-15,2:20:34 PM PST,Order,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1.0,Bright&#27;s Grove,Ontario,N0N 1C0,14.5,1.74,6.58,0.0
768,2019-01-15,4:28:47 PM PST,Order,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1.0,Danesville,Nova Scotia,B4V 8P2,14.5,1.74,12.97,0.0
769,2019-01-15,4:30:55 PM PST,Order,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1.0,Quebec,Quebec,G1S 1P4,14.5,1.74,6.11,0.0
770,2019-01-15,4:33:35 PM PST,Order,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1.0,Oro-Medonte,Ontario,L0L 2E0,9.7,1.46,3.54,13.37
771,2019-01-15,4:40:40 PM PST,Order,,3MM-1527-1-12 (2),3M 1527-1 Transpore Tape (Pack of 12),1.0,Montreal,Quebec,H1E 3Z3,16.85,2.02,6.11,
772,2019-01-15,5:45:01 PM PST,Order,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,Edmonton,Alberta,T6R 0S2,14.79,2.22,6.11,1.66
773,2019-01-15,5:57:26 PM PST,Order,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,Toronto,Ontario,M9B 0A4,14.79,2.22,6.58,1.66
774,2019-01-15,6:11:37 PM PST,Order,,LUX-NEO185W,Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/Strong Faucet Valves and,1.0,Winnipeg,Manitoba,R3G 0L4,49.9,7.49,6.83,24.03
775,2019-01-15,6:29:25 PM PST,Order,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1.0,Utterson,Ontario,P0B 1M0,14.5,1.74,6.58,0.0
776,2019-01-15,6:33:47 PM PST,Order,,PRK-12-02(1),"Spectra PAR12-02 Parker Laboratories 360 Electrode Gel, 2 oz. Tube",1.0,Gatineau,Quebec,J8P 7V3,8.25,1.0,6.19,0.0
777,2019-01-15,7:44:10 PM PST,Order,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1.0,Toronto,Ontario,M4L 2J4,9.7,1.46,3.81,13.37
778,2019-01-15,7:57:19 PM PST,Order,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,Toronto,Ontario,M6H 4B7,17.88,2.68,6.58,1.72
779,2019-01-15,8:34:47 PM PST,Order,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,North Battleford,Saskatchewan,S9A 3T6,14.79,2.22,6.58,1.66
780,2019-01-15,10:06:44 PM PST,Order,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,North York,Ontario,M9L 1Z6,17.88,2.68,6.58,1.72
781,2019-01-15,10:24:42 PM PST,Order,,LUX-NEO180W,Luxe Bidet Neo 180 - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (white and white),1.0,Lasalle,Quebec,H8P 3B3,55.95,8.39,7.35,24.03
782,2019-01-15,10:25:34 PM PST,Order,,PRK-12-02(1),"Spectra PAR12-02 Parker Laboratories 360 Electrode Gel, 2 oz. Tube",1.0,Montreal,Quebec,H4C 1R1,8.25,1.0,6.19,0.0
783,2019-01-15,10:53:04 PM PST,Order,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1.0,London,Ontario,N6P 1A5,14.5,1.74,6.58,0.0
784,2019-01-15,11:00:06 PM PST,Order,,LUX-NEO185W,Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/Strong Faucet Valves and,1.0,Burnaby,British Columbia,V5A 4Y5,49.9,7.49,6.83,24.03
785,2019-01-15,11:00:42 PM PST,Order,3MM-1527-1,3MM-1527-1-12,"3M Transpore Surgical Tape 1"" x 10 yard (Pack of 12)",1.0,Nanaimo,British Columbia,V9R 6X3,17.5,2.63,6.11,4.73
786,2019-01-15,11:01:08 PM PST,Order,,LUX-NEO185W,Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/Strong Faucet Valves and,1.0,Kelowna,BC,V1Y 5M5,49.9,7.49,6.83,24.03
787,2019-01-15,11:36:48 PM PST,Order,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,Hamilton,Ontario,L8H 6M3,14.79,2.22,6.58,1.66
788,2019-01-16,1:14:40 AM PST,Order,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,Mississauga,Ontario,L4W 2P9,17.88,2.68,6.58,1.72
789,2019-01-16,1:17:43 AM PST,Order,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1.0,Laval,Quebec,H7B 1A6,9.7,1.46,3.81,13.37
790,2019-01-16,1:19:54 AM PST,Order,,LUX-NEO185W,Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/Strong Faucet Valves and,1.0,Ottawa,ON,K2G 0M7,49.9,7.49,7.35,24.03
791,2019-01-16,1:43:57 AM PST,Order,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,Gatineau,Quebec,J9H 6B4,14.79,2.22,6.58,1.66
792,2019-01-16,3:18:51 AM PST,Order,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,Calgary,Alberta,T3J 3C4,17.87,2.68,6.11,1.72
793,2019-01-16,6:21:23 AM PST,Order,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,North Vancouver,British Columbia,V7M 0E9,17.87,2.68,6.11,1.72
794,2019-01-16,7:13:16 AM PST,Order,,LUX-NEO185W,Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/Strong Faucet Valves and,1.0,Dunnville,ON,N1A 2V1,49.9,7.49,7.35,24.03
795,2019-01-16,7:15:10 AM PST,Order,,PRK-12-02(1),"Spectra PAR12-02 Parker Laboratories 360 Electrode Gel, 2 oz. Tube",1.0,Erieau,Ontario,N0P 1N0,8.25,1.0,6.19,0.0
796,2019-01-16,8:29:49 AM PST,Order,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,Saint-Jerome,Quebec,J5L 0J3,14.79,2.22,6.58,1.66
797,2019-01-16,9:57:29 AM PST,Order,,PRK 12-08(1),"Spectra_ 360 electrode gel, 250gm (8.5oz) tube - each",1.0,Cambridge,Ontario,N1T 2C5,11.75,1.76,5.75,0.0
798,2019-01-16,10:40:16 AM PST,Order,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1.0,Lethbridge,Ab,T1K4A5,14.5,1.74,6.11,0.0
799,2019-01-16,10:45:36 AM PST,Order,,LUX-NEO180W,Luxe Bidet Neo 180 - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (white and white),1.0,Quesnel,BC,V2J 3P7,55.95,8.39,6.83,24.03
800,2019-01-16,11:41:47 AM PST,Order,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,Scarborough,Ontario,M1M 3X9,14.79,2.22,6.58,1.66
801,2019-01-16,12:54:25 PM PST,Order,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1.0,Innisfail,Alberta,T4G 0B9,9.7,1.46,3.54,13.37
802,2019-01-16,1:02:37 PM PST,Order,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,Brossard,Quebec,J4Y 2P4,17.86,2.68,14.55,1.72
803,2019-01-16,2:06:29 PM PST,Order,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1.0,Kirkland Lake,Ontario,P2N 2M6,14.5,1.74,6.11,0.0
804,2019-01-16,2:07:49 PM PST,Order,3MM-1626W,3MM-1626W,"3M 1626W Tegaderm Transparent Film Dressing, Frame Style, 10 cm  Length x 12 cm Width (4 in x 4-3/4 in), Pack of 50",1.0,Halifax,Nova Scotia,B3M 1J6,30.83,3.7,9.41,9.82
805,2019-01-16,2:11:07 PM PST,Order,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1.0,Cornwall,Ontario,K6H 3G6,14.5,1.74,6.11,0.0
806,2019-01-16,2:19:02 PM PST,Order,,3MM-1624W(10),"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length x 2.375"" Width, Transparent Pack of 10",1.0,kitchener,ON,N2M3G7,6.0,1.0,3.81,0.9
807,2019-01-16,2:45:04 PM PST,Order,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,Boylston,NS,B0H 1G0,14.79,2.22,14.24,1.66
808,2019-01-16,3:17:27 PM PST,Order,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,Oshawa,Ontario,L1H 6L5,14.79,2.22,6.58,1.66
809,2019-01-16,3:17:54 PM PST,Order,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1.0,Scarborough,Ontario,M1S 5W4,14.5,1.74,6.58,0.0
810,2019-01-16,3:20:22 PM PST,Order,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,Cote Saint-Luc,Quebec,H4W 3L5,14.79,2.22,6.58,1.66
811,2019-01-16,4:01:58 PM PST,Order,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,New Glasgow,NS,B2H 3Y1,17.86,2.68,6.58,1.72
812,2019-01-16,4:26:45 PM PST,Order,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,Sainte-Marie,Quebec,G6E 3R8,17.88,2.68,9.76,1.72
813,2019-01-16,4:31:30 PM PST,Order,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,Prince George,British Columbia,V2L 4Y4,17.86,2.68,6.11,1.72
814,2019-01-16,5:26:37 PM PST,Order,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,Toronto,Ontario,M5G 0A1,14.79,2.22,13.39,1.66
815,2019-01-16,5:28:07 PM PST,Order,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1.0,Edmonton,Alberta,T5L 4N1,9.7,1.46,3.54,13.37
816,2019-01-16,5:33:50 PM PST,Order,,3MM-1624W(50),"Pack of 50 3M Tegaderm 2 3/8 x 2 3/4"" 1624W",1.0,MARKHAM,Ontario,L3R 9J4,16.0,2.4,3.75,4.5
817,2019-01-16,5:37:55 PM PST,Order,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,Sherwood Park,Alberta,T8H 1Y6,14.79,2.22,10.3,1.66
818,2019-01-16,5:39:08 PM PST,Order,,PRK-12-02(1),"Spectra PAR12-02 Parker Laboratories 360 Electrode Gel, 2 oz. Tube",1.0,Stuartburn,Manitoba,R0A 2B0,8.25,1.0,7.72,0.0
819,2019-01-16,5:47:48 PM PST,Order,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1.0,st charles,ontario,P0M 2W0,9.7,1.46,3.54,13.37
820,2019-01-16,6:21:14 PM PST,Order,,PRK-12-02(1),"Spectra PAR12-02 Parker Laboratories 360 Electrode Gel, 2 oz. Tube",1.0,Ottawa,Ontario,K2A 0E7,8.25,1.0,6.19,0.0
821,2019-01-16,6:22:02 PM PST,Order,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,Terrebonne,Quebec,J6Y 1H1,14.79,2.22,6.58,1.66
822,2019-01-16,6:52:16 PM PST,Order,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,Hamilton,Ontario,L8N 2Z7,17.86,2.68,6.58,1.72
823,2019-01-16,6:55:13 PM PST,Order,,PRK 12-08(1),"Spectra_ 360 electrode gel, 250gm (8.5oz) tube - each",1.0,Cambridge,Ontario,N3H 3K5,11.75,1.76,6.19,0.0
824,2019-01-16,6:55:52 PM PST,Order,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1.0,Toronto,Ontario,M1B 3G3,9.7,1.46,3.81,13.37
825,2019-01-16,8:25:10 PM PST,Order,,3MM-1527-1-12 (2),3M 1527-1 Transpore Tape (Pack of 12),1.0,Calgary,Alberta,T2C 4E4,16.85,2.02,6.11,
826,2019-01-16,8:45:00 PM PST,Order,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,Port Coquitlam,BC,V3C 5H4,17.87,2.68,6.58,1.72
827,2019-01-16,9:36:53 PM PST,Order,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,Toronto,Ontario,M9A 1B7,14.79,2.22,6.58,1.66
828,2019-01-16,10:05:24 PM PST,Order,,PRK-12-02(1),"Spectra PAR12-02 Parker Laboratories 360 Electrode Gel, 2 oz. Tube",1.0,Toronto,Ontario,M5A 2K5,8.25,1.0,6.19,0.0
829,2019-01-16,10:56:33 PM PST,Order,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1.0,Vancouver,British Columbia,V7J 1E6,9.7,1.46,3.54,13.37
