,date,time,type,group-sku,sku,description,quantity,order city,order state,order postal,product sales,selling fees,fba fees,landing cost
113,"Mar 19, 201",9 7:07:05 PM PDT,Refund,3MM-1527-2,3MM-1527-2,"3M Transpore Surgical Tape, 6 Count",1.0,THORNTON,NH,03285-6438,-11.99,-1.44,-0.0,4.3
114,"Mar 19, 201",9 8:33:37 PM PDT,Refund,WEL-52432-U,WEL-52432-U,"Welch Allyn Universal Kleenspec Pediatric Disposable Ear Specula for Diagnostic Otoscopes, 850 Count",1.0,MENIFEE,CA,92585-3122,-36.8,-4.42,-0.0,19.5
115,"Mar 20, 201",9 10:38:52 AM PDT,Refund,MOL-1443,MOL-1443-1,"Tubigrip Tubular Bandage Size C, 2.75"" (Medium Arms, Small Ankles), Natural, 10M Box",1.0,Montreal,Quebec,H3S 2V5,0.0,-0.0,-0.0,9.7
116,"Mar 20, 201",9 10:38:52 AM PDT,Refund,MOL-1443,MOL-1443-1,"Tubigrip Tubular Bandage Size C, 2.75"" (Medium Arms, Small Ankles), Natural, 10M Box",1.0,Montreal,Quebec,H3S 2V5,0.0,-0.0,-0.0,9.7
117,"Mar 20, 201",9 10:38:52 AM PDT,Refund,MOL-1443,MOL-1443-1,"Tubigrip Tubular Bandage Size C, 2.75"" (Medium Arms, Small Ankles), Natural, 10M Box",1.0,Montreal,Quebec,H3S 2V5,0.0,-0.0,-0.0,9.7
118,"Mar 21, 201",9 9:58:15 AM PDT,Refund,MDL-NON80328,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1.0,LEWISTON,NY,14092-1748,-9.9,-0.9,-0.0,3.43
119,"Mar 21, 201",9 10:22:17 PM PDT,Refund,MDL-NON80328,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1.0,BELLEVUE,WA,98007,-9.9,-0.95,-0.0,3.43
120,"Mar 22, 201",9 7:33:49 AM PDT,Refund,MDL-NON80328,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1.0,EAST HAVEN,CT,06512-4549,-9.9,-0.95,-0.0,3.43
121,"Mar 30, 201",9 6:40:58 PM PDT,Refund,MDL-NON80328,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1.0,LUBBOCK,TX,79424-4424,-9.9,-0.95,-0.0,3.43
122,01-Apr-19,9:07:43 PM PDT,Refund,SOT-140176,SOT-140176,Sothys Hyaluronic Acid Serum: Sothys Hydra 3Ha Hyaluronic Acid Intensive Hydrating Serum - Anti Aging Skin Care (1.69oz),3.0,Kawasaki city,Kanagawa prf.,213-0015,0.0,-0.0,-0.0,70.23
123,03-Apr-19,9:24:57 PM PDT,Refund,3MM-3346(E),3MM-3346E,"3m Cavilon No-Sting Barrier Film - 28ml, Pump Spray",1.0,NEWARK,DE,19702-8436,-11.49,-1.38,-0.0,4.78
124,09-Apr-19,1:01:47 PM PDT,Refund,MDL-NON80328,MDL-NON80328,"BAG,EMESIS,SICKNESS CLEAN-UP,CLEAN SACK",1.0,FOSTER,OK,73434-9535,-8.5,-0.78,-0.0,3.43
125,09-Apr-19,2:39:48 PM PDT,Refund,3MM-3346E(X3),3MM-3346E(X3),Cavilon No Sting Barrier Film - 28 ml Spray - Pack of 3,1.0,SPOKANE,WA,99216-2238,-27.2,-3.26,-0.0,14.34
126,"Apr 10, 201",9 3:06:02 PM PDT,Refund,3MM-1537(X4),3MM-1537,"Nexcare Opticlude Orthoptic Eye Patches, Junior Size, 20-Count Boxes (Pack of 4)",1.0,COLUMBUS,NE,68601-6027,0.0,-0.0,-0.0,7.92
127,"Apr 10, 201",9 3:10:27 PM PDT,Refund,WEL-24400-U,WEL-24400U,"Welch Allyn 24400-U Reusable Ear Specula Set for Macro View and Diagnostic Otoscope, Universal, Polypropylene",1.0,CLANCY,MONTANA,59634-9237,-7.7,-0.74,-0.0,3.29
128,"Apr 13, 201",9 2:05:13 PM PDT,Refund,3MM-6151,3MM-6151,"3M Littmann Cardiology IV Diagnostic Stethoscope,  Standard-Finish Chestpiece, Black Tube, Stainless Stem and Headset, 22 inch, 6151",1.0,LA GRANGE,IL,60525-5830,-165.66,-15.9,-0.0,116.52
129,"Apr 18, 201",9 12:41:59 PM PDT,Refund,MOL-1439,MOL-1439,Tubigrip Size G Tubular Bandage 10M Box Natural (32.8ft/10.9yards),1.0,UNIVERSITY PARK,FL,34201-2374,-21.0,-2.02,-0.0,12.05
130,"Apr 18, 201",9 1:30:26 PM PDT,Refund,WEL-92821,WEL-92821,"Welch Allyn Complete Diagnostic Set with 2 Heads, 2 AA Handles, 15 Specula and Soft Case",1.0,Brasília,DF,70670403,0.0,-0.0,-4.94,221.79
131,"Apr 18, 201",9 6:28:26 PM PDT,Refund,WEL-06000-800,WEL-06000-800,Braun PC 200 Probe Cover by Welch Allyn (Pack of 200),1.0,HOUSTON,TX,77007-2810,-12.06,-1.16,-0.0,6.6
132,"Apr 18, 201",9 11:52:32 PM PDT,Refund,3MM-3346(E),3MM-3346E,"3m Cavilon No-Sting Barrier Film - 28ml, Pump Spray",1.0,THE COLONY,TX,75056-7302,-11.49,-1.38,-0.0,4.78
133,"Apr 19, 201",9 1:30:21 PM PDT,Refund,PRK-12-02,PRK-12-02(A),"Spectra PAR12-02 Parker Laboratories 360 Electrode Gel, 2 oz. Tube",1.0,EAST MEADOW,NY,11554-1605,-4.05,-0.39,-0.0,1.06
134,"Apr 20, 201",9 11:01:56 AM PDT,Refund,3MM-6166,3MM-6166,"3M Littmann Cardiology IV Diagnostic Stethoscope, Smoke-Finish Chestpiece, Plum Tube,  Smoke Stem and Headset, 27 inch, 6166",1.0,FEDERAL WAY,WA,98023-5036,-173.99,-16.7,-0.0,116.96
135,"Apr 20, 201",9 4:31:29 PM PDT,Refund,WEL-92821,WEL-92821,"Welch Allyn Complete Diagnostic Set with 2 Heads, 2 AA Handles, 15 Specula and Soft Case",1.0,SUWANEE,GA,30024-4218,-300.0,-31.0,-0.0,221.79
136,"Apr 21, 201",9 6:32:51 AM PDT,Refund,3MM-2560,3MM-2560,3m Red Dot Monitoring Electrode - Model 2560 - Bag of 50,1.0,CAMBRIDGE,MA,02139-4709,-7.75,-0.74,-0.0,3.23
137,"Apr 22, 201",9 12:32:15 AM PDT,Refund,MDL-NON80328,MDL-NON80328,"Medline NON80328Z Emesis Bags, Blue (Pack of 24)",1.0,LILBURN,GA,30047-2370,-9.9,-0.95,-0.0,3.43
138,"Apr 23, 201",9 11:00:39 AM PDT,Refund,3MM-2161,3MM-2161,"3M Littmann Master Cardiology Stethoscope, Black Plated Chestpiece and Eartubes, Black Tube, 27 inch, 2161",1.0,FREEHOLD,NJ,07728-3150,-184.0,-17.66,-0.0,124.02
139,"Apr 23, 201",9 1:28:05 PM PDT,Refund,3MM-1624W(20),3MM-1624W(20),"3m Tegaderm Transparent Film Dressing 2.375"" x 2.75""/Picture Frame Style/Package of 20",1.0,SPRINGFIELD GARDENS,NY,11413-2695,-5.0,-0.32,-0.0,1.8
140,"Apr 23, 201",9 10:39:32 PM PDT,Refund,3MM-2161,3MM-2161,"3M Littmann Master Cardiology Stethoscope, Black Plated Chestpiece and Eartubes, Black Tube, 27 inch, 2161",1.0,FREEHOLD,NJ,07728-3150,0.0,-0.0,-0.0,124.02
141,"Apr 24, 201",9 1:18:51 PM PDT,Refund,PRK-12-02,PRK-12-02(A),"Spectra PAR12-02 Parker Laboratories 360 Electrode Gel, 2 oz. Tube",1.0,TEMPLE,PA,19560,-4.05,-0.26,-0.0,1.06
142,"Apr 24, 201",9 1:33:33 PM PDT,Refund,SOT-140174,SOT-140174,Sothys Hydra 3Ha Hyaluronic Acid Hydrating Gel-Cream - 1.7 oz,1.0,LYNDEN,WA,98264-8526,-44.97,-5.4,-0.0,23.41
143,"Apr 24, 201",9 5:14:05 PM PDT,Refund,3MM-H1626,3MM-H1626,"Nexcare Tegaderm Waterproof Transparent Dressing, The #1 Hospital Brand, Wear Up to 7 Days, 4 Count, 2-3/8 Inches X 2-3/4 Inches",1.0,COLUMBUS,IN,47201-8723,-7.21,-0.46,-0.0,2.52
144,"Apr 25, 201",9 1:39:53 PM PDT,Refund,3MM-1624W(20),3MM-1624W(20B),"3M Tegaderm Transparent Film Dressing, Picture Frame Style, with Label, 2-3/8"" x 2-3/4"" - Pack of 20",1.0,ROCKFORD,IL,61102-1781,-7.07,-0.46,-0.0,1.8
145,"Apr 25, 201",9 5:05:06 PM PDT,Refund,3MM-2560,3MM-2560,3m Red Dot Monitoring Electrode - Model 2560 - Bag of 50,1.0,PLAINFIELD,NJ,07060-1014,-7.74,-0.74,-0.0,3.23
146,"Apr 26, 201",9 12:30:09 PM PDT,Refund,3MM-H1624,3MM-H1624,"Nexcare Tegaderm Waterproof Transparent Dressing Amazon's Choice, Ultra Thin, Protects Cuts, Minor Burns, Blisters and Post-Surgical Incisions, 2-3/8",1.0,BANGOR,MAINE,4401,-5.6,-0.72,-0.0,1.84
147,"Apr 26, 201",9 12:30:09 PM PDT,Refund,3MM-H1624,3MM-H1624,"Nexcare Tegaderm Waterproof Transparent Dressing Amazon's Choice, Ultra Thin, Protects Cuts, Minor Burns, Blisters and Post-Surgical Incisions, 2-3/8",1.0,BANGOR,MAINE,4401,-5.6,-0.0,-0.0,1.84
148,"Apr 26, 201",9 4:55:29 PM PDT,Refund,3MM-6166,3MM-6166,"3M Littmann Cardiology IV Diagnostic Stethoscope, Smoke-Finish Chestpiece, Plum Tube,  Smoke Stem and Headset, 27 inch, 6166",1.0,INDIANAPOLIS,IN,46205-4520,-173.99,-16.7,-0.0,116.96
149,"Apr 26, 201",9 6:24:59 PM PDT,Refund,3MM-2146,3MM-2146,"3M Littmann 2146 Master Classic II Stethoscope, Burgundy, 27 inch",1.0,SANTA CLARA,CA,95050-5717,-83.99,-8.06,-0.0,54.24
150,"Apr 26, 201",9 6:42:59 PM PDT,Refund,3MM-3346(E),3MM-3346E,"3m Cavilon No-Sting Barrier Film - 28ml, Pump Spray",1.0,CHARLOTTE,NC,28277-8743,-11.49,-1.38,-0.0,4.78
151,"Apr 27, 201",9 10:23:19 AM PDT,Refund,3MM-6155,3MM-6155,"3M Littmann Cardiology IV Diagnostic Stethoscope, Standard-Finish Chestpiece, Hunter Green Tube,  Stainless Stem and Headset, 27 inch, 6155",1.0,PHILADELPHIA,PA,19106-4160,-161.01,-15.46,-0.0,116.52
152,"Apr 27, 201",9 4:48:05 PM PDT,Refund,3MM-1624W,3MM-1624W(B),"3M Tegaderm 1624W Transparent Film Dressing 2 3/8"" x 2 3/4"" - Window Frame Box: 100",1.0,Urbana,IL,61801,-16.65,-2.0,-0.0,9.0
153,"Apr 28, 201",9 7:52:40 AM PDT,Refund,PRK-12-02,PRK-12-02(A),"Spectra PAR12-02 Parker Laboratories 360 Electrode Gel, 2 oz. Tube",1.0,NORFOLK,VA,23511-4007,-4.05,-0.39,-0.0,1.06
154,"Apr 28, 201",9 7:05:58 PM PDT,Refund,3MM-AC-036,3MM-AC-036,"Nexcare Acne Cover, Gentle, Day or Night, #1 Amazon Seller, 36 Count",1.0,Waterbury,CT,6704,-5.6,-0.36,-0.99,2.31
155,"Apr 29, 201",9 10:00:30 AM PDT,Refund,3MM-1624W(20),3MM-1624W(20B),"3M Tegaderm Transparent Film Dressing, Picture Frame Style, with Label, 2-3/8"" x 2-3/4"" - Pack of 20",1.0,JOHNSTOWN,PA,15905-3416,-7.07,-0.46,-3.99,1.8
156,"Apr 29, 201",9 1:01:45 PM PDT,Refund,3MM-SLT-1(X4),3MM-SLT-1(X4),Nexcare Sensitive Skin Low Trauma Tape 1 in x 144 in 1 ea (Pack of 4),1.0,WINSTON SALEM,NC,27107-9639,-25.87,-3.1,-0.0,11.72
157,"Apr 29, 201",9 4:42:33 PM PDT,Refund,3MM-6156,3MM-6156,"3M Littmann Cardiology IV Diagnostic Stethoscope, Standard-Finish Chestpiece,  Plum Tube,  Stainless Stem and Headset, 27 inch, 6156",1.0,AMES,IA,50010-1171,-163.6,-15.7,-0.0,116.52
158,"Apr 29, 201",9 5:06:21 PM PDT,Refund,3MM-2560(X2),3MM-2560(X2),3M 2560 Red Dot Multi-Purpose Monitoring Electrode - Bag of 100,1.0,Atlanta,GA,30308-1031,-13.46,-1.3,-0.0,6.46
159,"Apr 29, 201",9 8:59:22 PM PDT,Refund,3MM-SLT-1(X2),3MM-SLT-1(X2),"Nexcare Sensitive Skin Tape, 1 in x 4 yds (Pack of 2)",1.0,Kenmore,WA,98028,-11.9,-1.43,-0.0,5.86
160,"Apr 30, 201",9 12:04:55 PM PDT,Refund,3MM-2560(X2),3MM-2560(X2),3M 2560 Red Dot Multi-Purpose Monitoring Electrode - Bag of 100,1.0,ASHBURN,VA,20147-7608,-13.46,-1.18,-0.0,6.46
161,"Apr 30, 201",9 1:52:38 PM PDT,Refund,3MM-6165,3MM-6165,"3M Littmann Cardiology IV Diagnostic Stethoscope, Rainbow-Finish Chestpiece, Black Tube, Stem and Headset, 27 inch, 6165",1.0,MINNEAPOLIS,MN,55401-2691,-179.99,-17.28,-0.0,116.96
162,"Apr 30, 201",9 9:22:05 PM PDT,Refund,WEL-52434-U,WEL-52434-U(X25),Welch Allyn 4.25 mm KleenSpec Disposable Ear Specula for Diagnostic Otoscopes Bag of 850 52434U,1.0,NASHVILLE,TN,37212-2116,-35.67,-3.42,-0.0,19.5
163,01-May-19,11:24:39 AM PDT,Refund,WEL-24400-U,WEL-24400U,"Welch Allyn 24400-U Reusable Ear Specula Set for Macro View and Diagnostic Otoscope, Universal, Polypropylene",1.0,GLENDORA,CA,91741-3327,-7.7,-0.74,-0.0,3.29
164,01-May-19,12:49:05 PM PDT,Refund,TOR-MS407W,TOR-MS407W(B),Skin-TacTM Adhesive Barrier Wipes 50 count,1.0,SALT LAKE CITY,UT,84102-3892,-12.0,-1.44,-0.0,5.62
165,01-May-19,5:43:40 PM PDT,Refund,3MM-AC-036,3MM-AC-036,"Nexcare Acne Cover, Best Seller, Helps Blemishes Clear, #1 Amazon Seller, 36 Count",1.0,REDONDO BEACH,CA,90277-5339,-7.06,-0.45,-0.0,2.31
166,01-May-19,8:40:52 PM PDT,Refund,3MM-6166,3MM-6166,"3M Littmann Cardiology IV Diagnostic Stethoscope, Smoke-Finish Chestpiece, Plum Tube,  Smoke Stem and Headset, 27 inch, 6166",1.0,SANTA CLARA,CALIFORNIA,95050-3349,-176.99,-16.99,-0.0,116.96
167,02-May-19,11:36:35 AM PDT,Refund,3MM-2161,3MM-2161,"3M Littmann Master Cardiology Stethoscope, Black Plated Chestpiece and Eartubes, Black Tube, 27 inch, 2161",1.0,Bronx,Ny,10467,-205.0,-19.68,-0.0,124.02
168,02-May-19,11:36:35 AM PDT,Refund,3MM-2178,3MM-2178,"3M Littmann Master Cardiology Stethoscope, Caribbean Blue Tube, 27 inch, 2178",1.0,Bronx,Ny,10467,-215.18,-20.82,-0.0,123.55
169,02-May-19,8:01:20 PM PDT,Refund,3MM-6156,3MM-6156,"3M Littmann Cardiology IV Diagnostic Stethoscope, Standard-Finish Chestpiece,  Plum Tube,  Stainless Stem and Headset, 27 inch, 6156",1.0,ROSEVILLE,CA,95747-9539,-163.6,-15.7,-0.0,116.52
170,03-May-19,12:03:49 AM PDT,Refund,WEL-52434-U,WEL-52434-U(X25),Welch Allyn 4.25 mm KleenSpec Disposable Ear Specula for Diagnostic Otoscopes Bag of 850 52434U,1.0,WINCHESTER,MA,01890-2031,-35.67,-3.42,-0.0,19.5
171,03-May-19,11:34:38 AM PDT,Refund,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1.0,LOS BANOS,CA,93635-8549,-6.59,-0.42,-0.0,2.67
172,03-May-19,11:36:29 AM PDT,Refund,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1.0,MOUNTAIN GREEN,UT,84050-6782,-6.59,-0.42,-0.0,2.67
173,03-May-19,12:04:05 PM PDT,Refund,3MM-1626W(X2),3MM-1626W(X2B),"Tegaderm - 4"" x 4.75"" - 1626W - 50 Dressings per box (Pack of 2 Boxes)",1.0,SCARBOROUGH,ME,04074-8230,-34.0,-4.08,-0.0,19.64
174,04-May-19,7:47:22 PM PDT,Refund,3MM-2560(X2),3MM-2560(X2),3M 2560 Red Dot Multi-Purpose Monitoring Electrode - Bag of 100,1.0,SAN JUAN CAPISTRANO,CA,92675-1112,-13.46,-1.3,-0.0,6.46
175,05-May-19,3:53:04 PM PDT,Refund,TOR-MS407W,TOR-MS407W(B),Skin-TacTM Adhesive Barrier Wipes 50 count,1.0,Gilbert,AZ,85233-7942,-11.95,-1.43,-0.0,5.62
176,05-May-19,7:39:26 PM PDT,Refund,3MM-1626W(10),3MM-1626W(10),"3M Tegaderm Transparent Film Dressing - 4"" x 4 3/4"" - Pack of 10",1.0,Sallisaw,Ok,74955,0.0,-0.0,-0.0,1.96
177,05-May-19,8:23:27 PM PDT,Refund,3MM-AC-036,3MM-AC-036,"Nexcare Acne Cover, Best Seller, Helps Blemishes Clear, #1 Amazon Seller, 36 Count",1.0,KNOXVILLE,TN,37920-1985,-6.77,-0.86,-0.0,2.31
178,05-May-19,8:23:27 PM PDT,Refund,3MM-AC-036,3MM-AC-036,"Nexcare Acne Cover, Best Seller, Helps Blemishes Clear, #1 Amazon Seller, 36 Count",1.0,KNOXVILLE,TN,37920-1985,-6.77,-0.0,-0.0,2.31
179,05-May-19,10:19:35 PM PDT,Refund,MDL-NON80328,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1.0,SOUTH BOSTON,MA,02127-1346,0.0,-0.0,-9.98,3.43
180,06-May-19,10:47:31 AM PDT,Refund,3MM-1626W,3MM-1626W(B),"3m Tegaderm Transparent Film Dressing 4"" x 4.75""/Picture Frame Style/Box of 50",1.0,Pittsburg,KS,66762,-17.0,-2.04,-0.0,9.82
181,07-May-19,11:45:24 AM PDT,Refund,WEL-24400-U,WEL-24400U,"Welch Allyn 24400-U Reusable Ear Specula Set for Macro View and Diagnostic Otoscope, Universal, Polypropylene",1.0,SPRINGFIELD,MO,65810-2202,-7.7,-0.74,-0.0,3.29
182,07-May-19,8:04:40 PM PDT,Refund,3MM-6165,3MM-6165,"3M Littmann Cardiology IV Diagnostic Stethoscope, Rainbow-Finish Chestpiece, Black Tube, Stem and Headset, 27 inch, 6165",1.0,REDONDO BEACH,CA,90278-3899,-183.53,-17.62,-0.0,116.96
183,07-May-19,9:54:43 PM PDT,Refund,3MM-AC-036,3MM-AC-036,"Nexcare Acne Cover, Gentle, Day or Night, #1 Amazon Seller, 36 Count",1.0,DALY CITY,CA,94015-3810,-5.7,-0.37,-0.0,2.31
184,08-May-19,4:19:24 AM PDT,Refund,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length x 2.375"" Width, Transparent (Pack of 100)",2.0,Burlington,Ontario,L7N 3S6,0.0,-0.0,-0.0,18.0
185,09-May-19,3:09:04 PM PDT,Refund,SOT-140176,SOT-140176,Sothys Hyaluronic Acid Serum: Sothys Hydra 3Ha Hyaluronic Acid Intensive Hydrating Serum - Anti Aging Skin Care (1.69oz),1.0,FRESNO,CA,93720-0165,-32.95,-3.95,-0.0,23.41
186,"May 10, 201",9 5:51:07 AM PDT,Refund,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",2.0,DALLAS,TX,75230-4420,-13.26,-1.27,-0.0,5.34
187,"May 10, 201",9 5:51:07 AM PDT,Refund,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1.0,DALLAS,TX,75230-4420,-6.63,-0.0,-0.0,2.67
188,"May 10, 201",9 1:10:45 PM PDT,Refund,MOL-1437,MOL-1437(A),"Tubigrip, Natural, Size D, 3 inch diameter",1.0,Carl Junction,MISSOURI,64834,-18.85,-1.81,-0.0,7.0
189,"May 10, 201",9 8:04:25 PM PDT,Refund,3MM-2161,3MM-2161,"3M Littmann Master Cardiology Stethoscope, Black Plated Chestpiece and Eartubes, Black Tube, 27 inch, 2161",1.0,Staton,CA,90680,-205.0,-19.68,-0.0,124.02
190,"May 10, 201",9 8:17:47 PM PDT,Refund,SOT-140176,SOT-140176,Sothys Hyaluronic Acid Serum: Sothys Hydra 3Ha Hyaluronic Acid Intensive Hydrating Serum - Anti Aging Skin Care (1.69oz),1.0,Montreal,Quebec,H3S 2V6,0.0,-0.0,-0.0,23.41
191,"May 11, 201",9 1:19:55 AM PDT,Refund,MOL-281200,MOL-281200-1,Molynlycke -Mepilex Border Lite - 3x3 - Box of 5,1.0,Toronto,Ontario,M1C 3S1,0.0,-0.0,-0.0,7.15
192,"May 13, 201",9 10:05:03 AM PDT,Refund,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1.0,NORMAL,IL,61761-9597,-6.63,-0.42,-0.0,2.67
193,"May 13, 201",9 11:34:39 AM PDT,Refund,CON-183910(E),CON-183910E,Convatec Stomahesive Protective Skin Barrier Paste 2 Ounce Tube # 183910,2.0,RIVERSIDE,CA,92509-7027,-28.0,-3.36,-0.0,6.9
194,"May 13, 201",9 4:19:32 PM PDT,Refund,3MM-6165,3MM-6165,"3M Littmann Cardiology IV Diagnostic Stethoscope, Rainbow-Finish Chestpiece, Black Tube, Stem and Headset, 27 inch, 6165",1.0,SPRING HOPE,NC,27882-8456,-179.99,-17.28,-0.0,116.96
195,"May 13, 201",9 4:39:50 PM PDT,Refund,3MM-R1546,3MM-R1546(B),"3M Steri Strips Reinforced Adhesive Skin Closures - 1/4"" x 4"" - Box",4.0,HADDONFIELD,NJ,08033-3340,-92.0,-22.6,-0.0,53.12
196,"May 13, 201",9 4:39:50 PM PDT,Refund,3MM-R1546,3MM-R1546(B),"3M Steri Strips Reinforced Adhesive Skin Closures - 1/4"" x 4"" - Box",4.0,HADDONFIELD,NJ,08033-3340,-92.0,-0.0,-0.0,53.12
197,"May 16, 201",9 11:00:58 AM PDT,Refund,OMR-HEM907XL,OMR-HEM-90XL,Omron Hem 907XL IntelliSense Professional Digital Blood Pressure Monitor,1.0,La Jolla,CA,92093-0102-99,-690.0,-98.5,-0.0,375.0
198,"May 16, 201",9 12:20:39 PM PDT,Refund,3MM-6166,3MM-6166,"3M Littmann Cardiology IV Diagnostic Stethoscope, Smoke-Finish Chestpiece, Plum Tube,  Smoke Stem and Headset, 27 inch, 6166",1.0,SALT LAKE CITY,UT,84121-5506,-178.99,-17.18,-0.0,116.96
199,"May 17, 201",9 6:19:24 PM PDT,Refund,3MM-6152,3MM-6152,"3M Littmann Cardiology IV Diagnostic Stethoscope,  Standard-Finish Chestpiece, Black Tube, Stainless Stem and Headset, 27 inch, 6152",1.0,LAHAINA,HAWAII,96761-9262,-163.98,-15.74,-0.0,116.96
200,"May 19, 201",9 9:41:50 PM PDT,Refund,KEL-GEL60GM,KEL-GEL60GM,Kelo-cote Advanced Formula Scar Gel 60g,1.0,LOS ANGELES,CA,90017-6270,-84.39,-10.13,-0.0,51.22
201,"May 20, 201",9 8:48:01 AM PDT,Refund,3MM-AC-036,3MM-AC-036,"Nexcare Acne Cover, Gentle, Day or Night, #1 Amazon Seller, 36 Count",1.0,RIALTO,CA,92377-3487,-5.58,-0.36,-0.0,2.31
202,"May 20, 201",9 3:23:24 PM PDT,Refund,SOT-160172,SOT-160172,"Sothys Vitality Lotion: Daily Moisturizer, Toner, and Makeup Remover - Face Moisturizer for Morning and Night - For Normal to Combination Skin - Conta",1.0,HOUSTON,TX,77081-6620,-17.6,-2.11,-0.0,7.68
203,"May 20, 201",9 5:08:12 PM PDT,Refund,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1.0,BROOKLYN,NY,11209-6903,-6.59,-0.42,-0.0,2.67
204,"May 20, 201",9 5:10:28 PM PDT,Refund,3MM-6156,3MM-6156,"3M Littmann Cardiology IV Diagnostic Stethoscope, Standard-Finish Chestpiece,  Plum Tube,  Stainless Stem and Headset, 27 inch, 6156",1.0,JACKSONVILLE,FL,32205-9322,-163.6,-15.7,-0.0,116.52
205,"May 21, 201",9 9:10:00 AM PDT,Refund,PRK-12-02,PRK-12-02(A),"Spectra PAR12-02 Parker Laboratories 360 Electrode Gel, 2 oz. Tube",2.0,EDGEWATER,NJ,07020-2409,-8.1,-0.51,-0.0,2.12
206,"May 23, 201",9 5:55:20 PM PDT,Refund,3MM-6166,3MM-6166,"3M Littmann Cardiology IV Diagnostic Stethoscope, Smoke-Finish Chestpiece, Plum Tube,  Smoke Stem and Headset, 27 inch, 6166",1.0,WINCHESTER,CA,92596-9099,-177.99,-17.09,-0.0,116.96
207,"May 23, 201",9 8:21:47 PM PDT,Refund,3MM-6152,3MM-6152,"3M Littmann Cardiology IV Diagnostic Stethoscope,  Standard-Finish Chestpiece, Black Tube, Stainless Stem and Headset, 27 inch, 6152",1.0,WESTMINSTER,CO,80020-6836,-162.45,-15.59,-0.0,116.96
208,"May 24, 201",9 9:16:34 AM PDT,Refund,SOT-140176,SOT-140176,Sothys Hydra3Ha Intensive Hydrating Serum  1.69 oz,1.0,Levis,Quebec,G6Z 7Y1,0.0,-0.0,-0.0,23.41
209,"May 24, 201",9 9:23:14 AM PDT,Refund,SOT-160172,SOT-160172,"Sothys Vitality Lotion: Daily Moisturizer, Toner, and Makeup Remover - Face Moisturizer for Morning and Night - For Normal to Combination Skin - Conta",1.0,Winnipeg,Manitoba,R3R 2A3,0.0,-0.0,-0.0,7.68
210,"May 24, 201",9 2:12:45 PM PDT,Refund,3MM-2560,3MM-2560,3m Red Dot Monitoring Electrode - Model 2560 - Bag of 50,1.0,HAWTHORNE,CA,90250-5838,-7.75,-0.74,-0.0,3.23
211,"May 24, 201",9 3:22:40 PM PDT,Refund,3MM-2560,3MM-2560,3m Red Dot Monitoring Electrode - Model 2560 - Bag of 50,1.0,TALLAHASSEE,FL,32309-3000,-7.74,-0.74,-0.0,3.23
212,"May 24, 201",9 5:48:31 PM PDT,Refund,MDL-NON80328,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1.0,PORT RICHEY,FL,34668-6705,-9.87,-0.94,-0.0,3.43
213,"May 24, 201",9 9:56:29 PM PDT,Refund,WEL-24400-U,WEL-24400U,"Welch Allyn 24400-U Reusable Ear Specula Set for Macro View and Diagnostic Otoscope, Universal, Polypropylene",1.0,WILLISTON,VERMONT,05495-7584,-7.7,-0.74,-0.0,3.29
214,"May 25, 201",9 10:02:20 PM PDT,Refund,PRK-12-02,PRK-12-02(A),"Spectra PAR12-02 Parker Laboratories 360 Electrode Gel, 2 oz. Tube",1.0,EUGENE,OR,97402-3661,0.0,-0.0,-0.0,1.06
215,"May 31, 201",9 8:10:03 PM PDT,Refund,HOL-7910(E),HOL-7910(E),Karaya Paste 4-1/2 Oz. Tube,1.0,MIDLAND CITY,AL,36350-6308,-15.0,-1.8,-0.0,5.5
216,01-Jun-19,8:10:37 AM PDT,Refund,3MM-1624W,3MM-1624W(B),"3M Tegaderm 1624W Transparent Film Dressing 2 3/8"" x 2 3/4"" - Window Frame Box: 100",1.0,Ad dammam,,32272,0.0,-0.0,-0.0,9.0
