,date,time,type,order id,group-sku,sku,description,quantity,order city,order state,order postal,product sales,selling fees,fba fees,landing cost
97,2019-03-15,2:56:36 PM PDT,Refund,701-3016370-0181047,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Whitby,Ontario,L1P 1V7,-69.85,-8.38,-0.0,27.4
98,2019-03-15,4:21:12 PM PDT,Refund,702-7607834-4808218,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Edmonton,ALBERTA,T6W1H2,-69.85,-8.38,-0.0,27.4
99,2019-03-15,8:52:09 PM PDT,Refund,702-9162183-9675457,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1.0,Brampton,Ontario,L6R 0H1,-45.85,-5.5,-0.0,18.31
100,2019-03-16,5:01:20 PM PDT,Refund,702-6737071-4547468,,LUX-NEO320W,Luxe Bidet Neo 320 - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment (white and white),1.0,Markham,Ontario,L6E 0S3,-70.0,-8.4,-0.0,27.4
101,2019-03-17,4:07:11 AM PDT,Refund,701-4338643-8389868,,LUX-NEO110W,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (white and white),1.0,Tottenham,Ontario,L0G 1W0,-38.85,-13.99,-0.0,14.65
102,2019-03-17,4:07:11 AM PDT,Refund,701-4338643-8389868,,LUX-NEO110W,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (white and white),2.0,Tottenham,Ontario,L0G 1W0,-77.7,-0.0,-0.0,29.3
103,2019-03-18,6:53:27 PM PDT,Refund,701-2640782-0056206,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Lasalle,Quebec,H8N 3B5,-39.85,-4.78,-0.0,14.65
104,2019-03-19,4:19:38 AM PDT,Refund,701-2662035-1824254,,LUX-NEO320W,Luxe Bidet Neo 320 - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment (white and white),1.0,Montreal,Qc,H4J1P8,-70.0,-8.4,-0.0,27.4
105,2019-03-20,11:27:53 AM PDT,Refund,701-0080737-9654607,,PRK-12-08(A),"Spectra_ 360 electrode gel, 250gm (8.5oz) tube - each",1.0,Etobicoke,Ontario,M9B 1V5,-11.5,-0.74,-0.0,0.0
106,2019-03-20,11:41:51 AM PDT,Refund,701-9595965-9751466,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Pickering,Ontario,L1V 6M1,-39.85,-4.78,-0.0,14.65
107,2019-03-20,5:12:20 PM PDT,Refund,702-5810428-0461020,,PRK-03-08(X2),2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,Ottawa,Ontario,K2A 1Y1,-14.1,-0.9,-0.0,3.44
108,2019-03-21,9:02:22 AM PDT,Refund,702-2123130-5600219,PRK-12-02,PRK-12-02(A),"Spectra PAR12-02 Parker Laboratories 360 Electrode Gel, 2 oz. Tube",1.0,Winnipeg,Manitoba,R2M 1G1,-8.0,-0.77,-5.6,1.06
109,2019-03-21,10:48:52 AM PDT,Refund,702-1760344-5466612,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,North York,Ontario,M3A 3L7,-69.85,-8.38,-0.0,27.4
110,2019-03-21,5:22:30 PM PDT,Refund,701-1966410-1103431,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Delta,British Columbia,V4C 2J1,-69.85,-8.38,-0.0,27.4
111,2019-03-22,11:36:11 AM PDT,Refund,701-6280996-0006655,PRK-12-02,PRK-12-02(A),"Spectra PAR12-02 Parker Laboratories 360 Electrode Gel, 2 oz. Tube",1.0,Mississauga,Ontario,L5R 3K4,-8.0,-0.77,-2.51,1.06
112,2019-03-22,3:37:27 PM PDT,Refund,702-1776986-4449833,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Edmonton,ALBERTA,T6W1H2,-69.85,-8.38,-0.0,27.4
113,2019-03-22,3:38:39 PM PDT,Refund,701-8627946-5533839,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Winnipeg,Manitoba,R3Y0P4,-39.85,-9.57,-0.0,14.65
114,2019-03-22,3:38:39 PM PDT,Refund,701-8627946-5533839,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Winnipeg,Manitoba,R3Y0P4,-39.85,-0.0,-0.0,14.65
115,2019-03-22,6:50:44 PM PDT,Refund,701-8627946-5533839,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Winnipeg,Manitoba,R3Y0P4,0.0,-0.0,-0.0,14.65
116,2019-03-23,3:39:20 PM PDT,Refund,701-1832322-1734658,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Richmond Hill,Ontario,L4B 3V4,-69.85,-8.38,-0.0,27.4
117,2019-03-23,8:53:23 PM PDT,Refund,701-6701724-5161828,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Calgary,AB,T2C 4A3,-69.85,-8.38,-0.0,27.4
118,2019-03-25,11:45:34 AM PDT,Refund,702-0508857-2632241,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Mississauga,Ontario,L5M 0Y2,-39.85,-4.78,-0.0,14.65
119,2019-03-26,10:35:04 AM PDT,Refund,701-2827979-3051469,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1.0,Duncan,B.C.,V9L 5T7,-45.85,-5.5,-0.0,18.31
120,2019-03-26,12:47:08 PM PDT,Refund,701-6212881-1386604,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Hilden,Nova Scotia,B0N 1C0,-39.85,-4.78,-0.0,14.65
121,2019-03-26,3:19:17 PM PDT,Refund,701-0074152-2192255,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Markham,Ontario,L6E 1X3,-69.85,-8.38,-0.0,27.4
122,2019-03-27,6:57:13 PM PDT,Refund,702-6343218-8271404,,LUX-NEO250B,Luxe Bidet Neo 250 - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Victoria,British Columbia,V8S 2A4,-59.95,-7.19,-0.0,27.21
123,2019-03-28,12:54:28 PM PDT,Refund,702-3966129-1796241,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Winnipeg,Manitoba,R3J 2G7,-69.85,-8.38,-0.0,27.4
124,2019-03-28,3:25:24 PM PDT,Refund,701-6396397-5842641,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Toronto,ON,M6N 4Z5,-69.85,-8.38,-0.0,27.4
125,2019-03-29,9:48:44 AM PDT,Refund,701-0687904-1500225,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Montreal,Quebec,H2A 2R9,-69.85,-8.38,-0.0,27.4
126,2019-03-31,9:56:56 AM PDT,Refund,702-3217096-5350654,,LUX-NEO185B,Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Valves an,2.0,Stirling,Ontario,K0K 3E0,-110.0,-13.2,-0.0,48.06
127,2019-03-31,1:57:33 PM PDT,Refund,702-3168440-9922613,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Newmarket,Ontario,L3Y 8L8,-69.85,-8.38,-0.0,27.4
128,2019-04-01,2:07:18 PM PDT,Refund,701-5113676-3052254,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1.0,Oakville,ON,L6H 0J1,-46.86,-5.62,-0.0,16.26
129,2019-04-02,8:24:21 AM PDT,Refund,702-3888822-9766668,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Toronto,Ontario,M4S 3H8,-39.85,-9.57,-0.0,14.65
130,2019-04-02,8:24:21 AM PDT,Refund,702-3888822-9766668,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Toronto,Ontario,M4S 3H8,-39.85,-0.0,-0.0,14.65
131,2019-04-02,12:33:57 PM PDT,Refund,702-7431234-5515461,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Brampton,Ontario,L6R 3R2,-39.85,-4.78,-0.0,14.65
132,2019-04-02,6:14:19 PM PDT,Refund,702-9194356-7749050,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Beaumont,Alberta,T4X 0G6,-39.85,-9.57,-9.96,14.65
133,2019-04-02,6:14:19 PM PDT,Refund,702-9194356-7749050,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Beaumont,Alberta,T4X 0G6,-39.85,-0.0,-0.0,14.65
134,2019-04-02,6:59:14 PM PDT,Refund,701-9028556-4290642,,LUX-NEO250W,Luxe Bidet Neo 250 - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Seat Attachment (white and white),1.0,Laval,Quebec,H7X 3P1,-59.0,-7.08,-0.0,27.21
135,2019-04-03,7:35:15 PM PDT,Refund,702-4257347-9565031,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Windermere,British Columbia,V0B 2L1,-39.85,-4.78,-0.0,14.65
136,2019-04-04,10:59:21 AM PDT,Refund,702-0169091-8708215,,PRK-03-08(X2),2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,North York,Ontario,M3C 1T2,-14.1,-0.9,-0.0,3.44
137,2019-04-04,1:24:12 PM PDT,Refund,701-8639981-8149067,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,2.0,Maple Vaughan,Ontario,L6A 3M7,-139.7,-16.77,-0.0,54.8
138,2019-04-04,1:32:03 PM PDT,Refund,701-7702270-9979421,,LUX-NEO185B,Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Valves an,1.0,Maple Vaughan,Ontario,L6A 3M7,-49.94,-5.99,-0.0,24.03
139,2019-04-04,3:13:22 PM PDT,Refund,702-0867976-7032263,,3MM-1624W(10),"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length x 2.375"" Width, Transparent Pack of 10",1.0,Toronto,Ontario,M4P 1T6,-6.0,-0.38,-0.0,0.9
140,2019-04-05,7:49:39 AM PDT,Refund,702-5155854-5530652,,LUX-NEO185B,Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Valves an,1.0,St-Eustache,Quebec,J7P 3Y3,-56.94,-6.83,-0.0,24.03
141,2019-04-05,3:01:46 PM PDT,Refund,701-6741150-9625852,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,2.0,Brandon,Manitoba,R7B 0B9,-93.72,-11.25,-9.02,32.52
142,2019-04-05,4:30:34 PM PDT,Refund,702-7914896-1649029,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Saskatoon,Saskatchewan,S7W 0A2,-39.85,-4.78,-0.0,14.65
143,2019-04-05,7:03:39 PM PDT,Refund,702-5452451-2588216,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1.0,Richmond Hill,Ontario,L4B 0C2,-46.86,-5.62,-0.0,16.26
144,2019-04-05,7:47:37 PM PDT,Refund,702-2184878-7837845,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1.0,Waterloo,Ontario,N2L 0B5,-46.27,-5.55,-0.0,16.26
145,2019-04-05,11:07:05 PM PDT,Refund,701-4257052-3764200,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Surrey,British Columbia,V3R 0Z9,-39.85,-4.78,-0.0,14.65
146,2019-04-06,3:10:06 PM PDT,Refund,702-6004056-7214635,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,North Vancouver,British Columbia,V7N 1K9,-69.85,-8.38,-0.0,27.4
147,2019-04-06,11:09:55 PM PDT,Refund,701-5864544-4897852,,PRK-12-08,Spectra 360 1208 Electrode Gel - Parker Laboratories - 8.5 oz Tube - (Pack of 3),1.0,Surrey,British Columbia,V3V 6H2,-17.77,-2.14,-0.0,2.02
148,2019-04-07,7:11:15 PM PDT,Refund,702-4598691-0052212,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Coquitlam,British Columbia,V3B 0A4,-69.85,-8.38,-0.0,27.4
149,2019-04-08,1:02:44 PM PDT,Refund,701-6747629-7790627,,LUX-NEO185B,Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Valves an,1.0,Toronto,Ontario,M6P2Z9,-49.94,-5.99,-0.0,24.03
150,2019-04-08,4:24:17 PM PDT,Refund,701-4455996-9240236,,PRK-03-08(X2),2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,Sydney Mines,Nova Scotia,B1V 1R1,-14.1,-0.9,-0.0,3.44
151,2019-04-08,6:36:30 PM PDT,Refund,701-3032498-6197038,,PRK-03-08(X2),2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,edmonton,Alberta,T6W 0Z8,-14.1,-0.9,-0.0,3.44
152,2019-04-09,3:25:09 PM PDT,Refund,701-8093437-0076259,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Mississauga,Ontario,L5V 1N2,-39.85,-9.57,-0.0,14.65
153,2019-04-09,3:25:09 PM PDT,Refund,701-8093437-0076259,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Mississauga,Ontario,L5V 1N2,-39.85,-0.0,-0.0,14.65
154,2019-04-09,3:28:17 PM PDT,Refund,701-9667670-0824211,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1.0,Calgary,Alberta,T3K 6J9,-45.85,-5.5,-0.0,18.31
155,2019-04-10,2:40:19 AM PDT,Refund,701-2037434-5081015,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1.0,Dartmouth,Nova Scotia,B3A 4N9,-9.68,-0.62,-0.0,13.37
156,2019-04-10,4:29:36 PM PDT,Refund,702-1515668-3552253,PRK-12-02,PRK-12-02(A),"Spectra PAR12-02 Parker Laboratories 360 Electrode Gel, 2 oz. Tube",1.0,Southampton,Ontario,N0H2L0,-8.0,-0.77,-0.0,1.06
157,2019-04-14,2:06:41 PM PDT,Refund,702-9668697-8280269,,LUX-NEO320W,Luxe Bidet Neo 320 - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment (white and white),1.0,Blainville,Quebec,J7B 1T9,-70.0,-8.4,-0.0,27.4
158,2019-04-14,4:39:45 PM PDT,Refund,702-0809291-3516232,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Calgary,AB,T3P 0P6,-69.85,-8.38,-0.0,27.4
159,2019-04-15,8:40:01 AM PDT,Refund,702-2984243-0934614,,LUX-NEO320W,Luxe Bidet Neo 320 - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment (white and white),1.0,London,ON,N6H 4R6,-70.0,-8.4,-0.0,27.4
160,2019-04-15,5:01:22 PM PDT,Refund,701-9001533-7427410,,PRK-03-08(X2),2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,victoria,British Columbia,V9A5C4,-14.1,-0.9,-0.0,3.44
161,2019-04-15,5:42:10 PM PDT,Refund,701-3328566-0993047,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),3.0,Whitby,Ontario,L1R 2X8,0.0,-0.0,-22.13,43.95
162,2019-04-15,5:42:10 PM PDT,Refund,701-3328566-0993047,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Whitby,Ontario,L1R 2X8,0.0,-0.0,-0.0,14.65
163,2019-04-15,10:15:02 PM PDT,Refund,702-2730727-2149022,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Surrey,British Columbia,V3V 2N6,-39.85,-4.78,-0.0,14.65
164,2019-04-16,7:03:21 AM PDT,Refund,701-9667572-1153059,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Rimouski,Quebec,G5L 1C9,-69.85,-8.38,-0.0,27.4
165,2019-04-16,3:40:22 PM PDT,Refund,702-7168671-3785045,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Calgary,Alberta,T2E 4X1,-69.85,-8.38,-0.0,27.4
166,2019-04-16,4:07:39 PM PDT,Refund,702-8774294-3132229,,PRK-03-08(X2),2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,Sanford,Manitoba,R0G 2J0,-14.1,-0.9,-0.0,3.44
167,2019-04-16,4:54:53 PM PDT,Refund,701-3695378-3351402,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Calgary,Alberta,T2P 2B3,-39.85,-4.78,-0.0,14.65
168,2019-04-17,7:09:41 AM PDT,Refund,701-7734058-6825045,,LUX-NEO320W,Luxe Bidet Neo 320 - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment (white and white),1.0,Mississauga,Ontario,L5B 2X3,-70.0,-8.4,-0.0,27.4
169,2019-04-17,11:06:40 AM PDT,Refund,702-0052266-7101010,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Calgary,Alberta,T2N 0N3,-69.85,-8.38,-0.0,27.4
170,2019-04-17,4:36:48 PM PDT,Refund,701-7836184-2893066,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1.0,Montreal,Quebec,H3H 2N9,-46.27,-5.55,-0.0,16.26
171,2019-04-19,10:29:51 AM PDT,Refund,702-5089456-4950629,,PRK-12-08(X2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1.0,Montreal,Quebec,H1M 3B9,-14.5,-1.39,-0.0,4.04
172,2019-04-20,8:03:35 AM PDT,Refund,702-3443961-6411444,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Saint-Constant,Quebec,J5A 0K8,-69.85,-8.38,-8.79,27.4
173,2019-04-21,6:27:25 AM PDT,Refund,701-0664081-9650610,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1.0,Markham,Ontario,L6C 0S1,-44.84,-5.38,-0.0,16.26
174,2019-04-21,8:09:46 AM PDT,Refund,701-1097533-2513833,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1.0,Toronto,Ontario,M6J 0B1,-9.68,-0.62,-6.43,2.67
175,2019-04-22,1:20:57 PM PDT,Refund,701-1955697-0350626,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Brampton,Ontario,L7A 0R6,-69.85,-8.38,-0.0,27.4
176,2019-04-22,2:05:43 PM PDT,Refund,701-5143755-3947404,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Edmonton,Alberta,T5Y 3S8,-39.85,-4.78,-0.0,14.65
177,2019-04-23,8:22:59 AM PDT,Refund,702-1396362-1373824,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Edmonton,Alberta,T5A 5E8,-69.85,-8.38,-0.0,27.4
178,2019-04-23,1:56:39 PM PDT,Refund,701-9317273-9664209,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Regina,SK,S4R 0Y4,-39.85,-4.78,-0.0,14.65
179,2019-04-23,3:43:18 PM PDT,Refund,701-9476647-3922637,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Pickering,Ontario,L1V 7H3,-69.85,-8.38,-0.0,27.4
180,2019-04-23,10:15:19 PM PDT,Refund,701-7295988-8180244,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Toronto,Ontario,M5A 4S7,-39.85,-4.78,-0.0,14.65
181,2019-04-24,11:48:17 AM PDT,Refund,701-1294707-2397028,,LUX-NEO185B,Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Valves an,1.0,Grande Prairie,Alberta,T8V 4K4,-55.0,-6.6,-0.0,24.03
182,2019-04-24,5:18:44 PM PDT,Refund,702-6167422-1743458,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,2.0,Kitchener,Ontario,N2N 3P9,-139.7,-16.77,-0.0,54.8
183,2019-04-24,11:45:54 PM PDT,Refund,701-8270205-9641862,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Cambridge,Ontario,N3C 0C6,-69.85,-8.38,-0.0,27.4
184,2019-04-25,1:17:56 AM PDT,Refund,701-9573755-6113867,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Edmonton,AB,T6W 1T3,-69.85,-8.38,-0.0,27.4
185,2019-04-25,7:33:49 AM PDT,Refund,701-0252122-0024274,,PRK-03-08(X2),2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,Innisfil,Ontario,L9S 1Y5,-14.1,-0.9,-0.0,3.44
186,2019-04-25,7:39:43 AM PDT,Refund,702-7143783-4668257,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Midland,Ontario,L4R 1E7,-39.85,-4.78,-0.0,14.65
187,2019-04-25,11:32:55 AM PDT,Refund,702-9941664-4210631,,LUX-NEO180W,Luxe Bidet Neo 180 - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (white and white),1.0,Calgary,Alberta,T3N 1J4,-55.95,-6.71,-0.0,24.03
188,2019-04-25,2:53:18 PM PDT,Refund,702-5270583-1145033,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Courtice,Ontario,L1E 2X1,-69.85,-8.38,-0.0,27.4
